ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
0,15.806,0.3120,0.3478,0.2826,0.3043,crystalline,0,45.625,20.0
1,17.619,0.3272,0.3913,0.2826,0.3043,crystalline,0,43.100,20.0
2,17.958,0.2911,0.3333,0.2889,0.2444,crystalline,0,43.388,20.0
3,13.540,0.2686,0.3137,0.2353,0.2549,crystalline,0,45.008,20.0
4,14.690,0.1906,0.3125,0.0000,0.2708,intermediate,0,42.512,20.0
5,17.093,0.3213,0.4043,0.2766,0.2766,crystalline,0,40.357,20.0
6,21.074,0.1593,0.2558,0.0000,0.2326,intermediate,0,46.710,30.0
7,15.823,0.2692,0.3077,0.2308,0.2692,crystalline,0,39.801,20.0
8,19.789,0.1674,0.2791,0.0000,0.2326,intermediate,0,49.313,20.0
9,20.346,0.3277,0.4255,0.2553,0.2979,crystalline,0,43.693,30.0
10,16.229,0.3035,0.3721,0.2558,0.2791,crystalline,0,48.337,20.0
11,11.450,0.1094,0.1875,0.0000,0.1458,intermediate,0,38.948,20.0
12,23.135,0.1620,0.2391,0.0000,0.2609,intermediate,0,47.295,30.0
13,13.035,0.1596,0.2553,0.0000,0.2340,intermediate,0,47.757,20.0
14,21.437,0.1830,0.3000,0.0000,0.2600,intermediate,0,43.989,30.0
15,18.338,0.1420,0.2500,0.0000,0.1818,intermediate,0,48.607,20.0
16,13.709,0.1468,0.2553,0.0000,0.1915,intermediate,0,41.990,20.0
17,22.733,0.1692,0.3077,0.0000,0.2051,intermediate,0,49.717,30.0
18,20.207,0.3349,0.4419,0.2558,0.3023,crystalline,0,46.197,30.0
19,10.003,0.1468,0.2553,0.0000,0.1915,intermediate,0,44.233,20.0
20,15.864,0.1539,0.2549,0.0000,0.2157,intermediate,0,39.376,20.0
21,11.854,0.0961,0.1569,0.0000,0.1373,intermediate,0,35.892,20.0
22,13.627,0.1872,0.2979,0.0000,0.2766,intermediate,0,41.829,20.0
23,13.092,0.0970,0.1400,0.0000,0.1600,intermediate,0,36.942,20.0
24,12.441,0.1276,0.2245,0.0000,0.1633,intermediate,0,38.348,20.0
25,19.192,0.2860,0.3256,0.2326,0.3023,crystalline,0,48.916,20.0
26,19.411,0.1427,0.2292,0.0000,0.2083,intermediate,0,46.051,20.0
27,21.955,0.1375,0.2000,0.0000,0.2250,intermediate,0,52.255,30.0
28,19.402,0.0923,0.1538,0.0000,0.1282,intermediate,0,52.103,20.0
29,16.569,0.1977,0.2273,0.1818,0.1818,intermediate,0,38.744,20.0
30,19.562,0.3212,0.4038,0.2500,0.3077,crystalline,0,40.997,20.0
31,20.167,0.1707,0.2826,0.0000,0.2391,intermediate,0,43.466,30.0
32,15.671,0.2927,0.3750,0.2292,0.2708,crystalline,0,37.550,20.0
33,23.248,0.1784,0.2955,0.0000,0.2500,intermediate,0,44.618,30.0
34,9.286,0.2744,0.3333,0.2222,0.2667,crystalline,0,44.103,10.0
35,7.721,0.1400,0.1600,0.1200,0.1400,intermediate,0,38.852,10.0
36,12.331,0.1471,0.2353,0.0000,0.2157,intermediate,0,44.398,20.0
37,13.912,0.1745,0.2979,0.0000,0.2340,intermediate,0,37.008,20.0
38,16.397,0.1475,0.2500,0.0000,0.2000,intermediate,0,51.182,20.0
39,24.075,0.1097,0.1944,0.0000,0.1389,intermediate,0,51.814,30.0
40,10.933,0.0958,0.1667,0.0000,0.1250,intermediate,0,37.692,20.0
41,14.495,0.2410,0.3000,0.2000,0.2200,intermediate,0,44.704,20.0
42,6.993,0.2087,0.2391,0.1522,0.2391,intermediate,0,40.765,10.0
43,20.553,0.2531,0.3061,0.2245,0.2245,crystalline,0,41.175,30.0
44,11.848,0.1625,0.2500,0.0000,0.2500,intermediate,0,47.113,20.0
45,14.278,0.1476,0.2381,0.0000,0.2143,intermediate,0,50.622,20.0
46,11.707,0.0910,0.1400,0.0000,0.1400,intermediate,0,34.780,20.0
47,18.688,0.2033,0.2609,0.1522,0.1957,intermediate,0,40.079,20.0
48,17.564,0.1573,0.2708,0.0000,0.2083,intermediate,0,41.265,20.0
49,8.416,0.1277,0.1702,0.0851,0.1277,intermediate,0,40.109,10.0
50,17.481,0.2635,0.3125,0.2083,0.2708,crystalline,0,38.041,20.0
51,25.433,0.1449,0.2821,0.0000,0.1538,intermediate,0,49.396,30.0
52,14.529,0.2208,0.2453,0.2075,0.2075,intermediate,0,39.139,20.0
53,25.442,0.1833,0.2821,0.0000,0.2821,intermediate,0,50.379,30.0
54,21.798,0.2857,0.3265,0.2449,0.2857,crystalline,0,41.788,30.0
55,6.735,0.2353,0.2745,0.1961,0.2353,intermediate,0,43.517,10.0
56,26.607,0.0952,0.1613,0.0000,0.1290,intermediate,0,51.773,30.0
57,10.273,0.1229,0.2083,0.0000,0.1667,intermediate,0,40.738,20.0
58,23.490,0.3477,0.4318,0.2500,0.3636,crystalline,0,46.799,30.0
59,8.289,0.0643,0.1071,0.0000,0.0893,amorphous,0,35.970,10.0
60,12.214,0.0968,0.1489,0.0000,0.1489,intermediate,0,34.022,20.0
61,24.622,0.1211,0.2105,0.0000,0.1579,intermediate,0,55.329,30.0
62,19.164,0.1114,0.1818,0.0000,0.1591,intermediate,0,45.674,20.0
63,22.922,0.1193,0.2045,0.0000,0.1591,intermediate,0,44.635,30.0
64,27.006,0.1581,0.2432,0.0000,0.2432,intermediate,0,47.975,30.0
65,25.089,0.3000,0.3415,0.2439,0.3171,crystalline,0,45.187,30.0
66,9.106,0.0720,0.1200,0.0000,0.1000,amorphous,0,33.015,10.0
67,9.501,0.0939,0.1633,0.0000,0.1224,intermediate,0,34.591,10.0
68,9.349,0.0858,0.1321,0.0000,0.1321,intermediate,0,33.665,10.0
69,11.219,0.2044,0.3556,0.0000,0.2667,intermediate,0,46.976,20.0
70,15.701,0.1089,0.1778,0.0000,0.1556,intermediate,0,44.798,20.0
71,19.406,0.2939,0.3673,0.2449,0.2653,crystalline,0,42.653,20.0
72,12.610,0.1635,0.2692,0.0000,0.2308,intermediate,0,36.276,20.0
73,28.111,0.1114,0.1714,0.0000,0.1714,intermediate,0,49.436,30.0
74,14.317,0.3107,0.3810,0.2619,0.2857,crystalline,0,47.537,20.0
75,18.700,0.1771,0.2917,0.0000,0.2500,intermediate,0,40.574,20.0
76,21.682,0.1289,0.2105,0.0000,0.1842,intermediate,0,55.871,30.0
77,18.120,0.3114,0.3864,0.2500,0.2955,crystalline,0,45.284,20.0
78,20.732,0.1632,0.2632,0.0000,0.2368,intermediate,0,51.817,30.0
79,21.957,0.3489,0.4255,0.2979,0.3191,crystalline,0,41.533,30.0
80,14.794,0.1859,0.3261,0.0000,0.2391,intermediate,0,34.875,20.0
81,24.304,0.3726,0.4524,0.2857,0.3810,crystalline,0,44.293,30.0
82,25.600,0.1162,0.2162,0.0000,0.1351,intermediate,0,55.487,30.0
83,22.906,0.1603,0.2821,0.0000,0.2051,intermediate,0,51.548,30.0
84,17.334,0.1442,0.2308,0.0000,0.2115,intermediate,0,37.355,20.0
85,18.679,0.1134,0.2195,0.0000,0.1220,intermediate,0,51.888,20.0
86,15.154,0.1089,0.1778,0.0000,0.1556,intermediate,0,49.717,20.0
87,24.335,0.1821,0.3571,0.0000,0.1905,intermediate,0,49.273,30.0
88,13.569,0.1725,0.2745,0.0000,0.2549,intermediate,0,34.196,20.0
89,26.406,0.1625,0.2500,0.0000,0.2500,intermediate,0,55.718,30.0
90,23.380,0.1716,0.2955,0.0000,0.2273,intermediate,0,45.746,30.0
91,6.770,0.1412,0.2353,0.0000,0.1961,intermediate,0,40.111,10.0
92,12.358,0.1236,0.2075,0.0000,0.1698,intermediate,0,35.687,20.0
93,27.118,0.1194,0.2222,0.0000,0.1389,intermediate,0,52.466,30.0
94,4.689,0.0720,0.1200,0.0000,0.1000,amorphous,0,36.723,6.0
95,14.092,0.0900,0.1500,0.0000,0.1250,intermediate,0,51.808,20.0
96,12.760,0.1330,0.2340,0.0000,0.1702,intermediate,0,43.763,20.0
97,23.758,0.1489,0.2391,0.0000,0.2174,intermediate,0,43.287,30.0
98,19.793,0.1750,0.2778,0.0000,0.2593,intermediate,0,38.436,20.0
99,11.367,0.1148,0.1852,0.0000,0.1667,intermediate,0,32.747,20.0
100,14.757,0.1000,0.1739,0.0000,0.1304,intermediate,0,34.442,20.0
101,19.870,0.1089,0.1778,0.0000,0.1556,intermediate,0,42.832,20.0
102,8.061,0.1268,0.1951,0.0000,0.1951,intermediate,0,46.348,10.0
103,24.319,0.2558,0.3256,0.1860,0.2558,crystalline,0,49.546,30.0
104,7.926,0.0907,0.1481,0.0000,0.1296,intermediate,0,31.633,10.0
105,13.788,0.1229,0.2083,0.0000,0.1667,intermediate,0,38.261,20.0
106,8.379,0.0707,0.1087,0.0000,0.1087,amorphous,0,32.203,10.0
107,23.452,0.1950,0.3000,0.0000,0.3000,intermediate,0,57.056,30.0
108,9.517,0.1073,0.1818,0.0000,0.1455,intermediate,0,37.578,10.0
109,8.371,0.0677,0.1042,0.0000,0.1042,amorphous,0,30.731,10.0
110,14.815,0.1500,0.2500,0.0000,0.2083,intermediate,0,38.591,20.0
111,8.424,0.1047,0.1698,0.0000,0.1509,intermediate,0,30.875,10.0
112,15.009,0.1269,0.2037,0.0000,0.1852,intermediate,0,35.914,20.0
113,11.953,0.1325,0.2281,0.0000,0.1754,intermediate,0,33.371,20.0
114,17.844,0.1026,0.1579,0.0000,0.1579,intermediate,0,53.027,20.0
115,29.268,0.1536,0.2857,0.0000,0.1786,intermediate,0,51.453,30.0
116,18.336,0.1670,0.2766,0.0000,0.2340,intermediate,0,37.855,20.0
117,18.194,0.1380,0.2400,0.0000,0.1800,intermediate,0,39.949,20.0
118,21.480,0.2531,0.3061,0.2245,0.2245,crystalline,0,39.002,30.0
119,17.479,0.2724,0.3265,0.2245,0.2653,crystalline,0,35.410,20.0
120,24.446,0.2952,0.3571,0.2619,0.2619,crystalline,0,42.382,30.0
121,14.241,0.1180,0.2000,0.0000,0.1600,intermediate,0,34.536,20.0
122,18.017,0.0843,0.1429,0.0000,0.1143,amorphous,0,54.797,20.0
123,25.353,0.0947,0.1579,0.0000,0.1316,intermediate,0,43.504,30.0
124,25.920,0.1838,0.3235,0.0000,0.2353,intermediate,0,56.958,30.0
125,24.467,0.1583,0.2500,0.0833,0.1389,intermediate,0,55.272,30.0
126,30.332,0.0593,0.0741,0.0000,0.1111,amorphous,0,52.474,40.0
127,14.704,0.1204,0.2041,0.0000,0.1633,intermediate,0,41.184,20.0
128,20.505,0.1744,0.2683,0.0000,0.2683,intermediate,0,57.081,30.0
129,5.366,0.0961,0.1569,0.0000,0.1373,intermediate,0,39.925,6.0
130,23.973,0.1302,0.2326,0.0000,0.1628,intermediate,0,52.444,30.0
131,20.653,0.1341,0.1951,0.0000,0.2195,intermediate,0,55.485,30.0
132,3.993,0.0944,0.1556,0.0000,0.1333,intermediate,0,42.426,6.0
133,23.041,0.2814,0.3333,0.2353,0.2745,crystalline,0,43.112,30.0
134,19.678,0.2033,0.2174,0.1957,0.1957,intermediate,0,41.261,20.0
135,19.854,0.2628,0.3023,0.2093,0.2791,crystalline,0,48.172,20.0
136,12.552,0.2207,0.2683,0.1951,0.1951,intermediate,0,49.710,20.0
137,30.479,0.1300,0.2000,0.0000,0.2000,intermediate,0,54.405,40.0
138,12.481,0.0955,0.1364,0.0000,0.1591,intermediate,0,31.536,20.0
139,9.501,0.1093,0.1852,0.0000,0.1481,intermediate,0,32.206,10.0
140,27.887,0.1417,0.2333,0.0000,0.2000,intermediate,0,46.203,30.0
141,10.103,0.1453,0.1509,0.1509,0.1321,intermediate,0,31.770,10.0
142,21.461,0.3225,0.4314,0.2549,0.2745,crystalline,0,38.720,30.0
143,29.387,0.1413,0.2174,0.0000,0.2174,intermediate,0,55.753,30.0
144,6.434,0.0821,0.1429,0.0000,0.1071,amorphous,0,34.641,10.0
145,29.240,0.2500,0.2703,0.1892,0.2973,crystalline,0,48.502,30.0
146,27.951,0.1633,0.2667,0.0000,0.2333,intermediate,0,46.148,30.0
147,5.685,0.0938,0.1607,0.0000,0.1250,intermediate,0,29.456,6.0
148,16.840,0.1204,0.2041,0.0000,0.1633,intermediate,0,36.710,20.0
149,6.758,0.1240,0.1667,0.0625,0.1458,intermediate,0,42.754,10.0
150,15.717,0.1282,0.1795,0.0769,0.1282,intermediate,0,52.277,20.0
151,22.921,0.2071,0.3469,0.0000,0.2857,intermediate,0,43.268,30.0
152,10.433,0.1011,0.1556,0.0000,0.1556,intermediate,0,46.423,20.0
153,28.024,0.1803,0.2121,0.1212,0.2121,intermediate,0,50.998,30.0
154,28.040,0.2172,0.4062,0.0000,0.2500,intermediate,0,51.341,30.0
155,25.430,0.2581,0.3488,0.2093,0.2093,crystalline,0,46.091,30.0
156,19.808,0.2304,0.2941,0.1961,0.1961,intermediate,0,37.855,20.0
157,16.744,0.2878,0.3243,0.2432,0.2973,crystalline,0,50.247,20.0
158,12.083,0.1510,0.2500,0.0000,0.2115,intermediate,0,33.579,20.0
159,19.839,0.1197,0.1842,0.0000,0.1842,intermediate,0,56.585,20.0
160,20.656,0.1935,0.3478,0.0000,0.2391,intermediate,0,44.991,30.0
161,10.128,0.2340,0.2600,0.2200,0.2200,intermediate,0,36.464,20.0
162,6.076,0.0637,0.0980,0.0000,0.0980,amorphous,0,28.602,10.0
163,11.268,0.2250,0.2609,0.1957,0.2174,intermediate,0,43.331,20.0
164,22.147,0.2882,0.3529,0.2353,0.2745,crystalline,0,40.599,30.0
165,22.280,0.1193,0.2045,0.0000,0.1591,intermediate,0,40.139,30.0
166,29.825,0.1810,0.3103,0.0000,0.2414,intermediate,0,49.112,30.0
167,10.810,0.1561,0.2041,0.1020,0.1633,intermediate,0,49.131,20.0
168,8.023,0.1207,0.1957,0.0000,0.1739,intermediate,0,45.862,10.0
169,6.411,0.0612,0.0816,0.0408,0.0612,amorphous,0,33.953,10.0
170,14.170,0.0720,0.1220,0.0000,0.0976,amorphous,0,52.562,20.0
171,15.326,0.1922,0.3137,0.0000,0.2745,intermediate,0,32.275,20.0
172,23.433,0.3043,0.3478,0.2609,0.3043,crystalline,0,39.584,30.0
173,10.211,0.1028,0.1667,0.0000,0.1481,intermediate,0,34.495,20.0
174,26.985,0.3420,0.4545,0.2500,0.3182,crystalline,0,44.795,30.0
175,11.386,0.2140,0.2000,0.2400,0.2000,intermediate,0,30.464,20.0
176,7.327,0.0755,0.0980,0.0000,0.1373,amorphous,0,31.968,10.0
177,27.507,0.1513,0.2564,0.0000,0.2051,intermediate,0,45.378,30.0
178,19.857,0.1822,0.3111,0.0000,0.2444,intermediate,0,45.757,20.0
179,8.725,0.1147,0.1765,0.0000,0.1765,intermediate,0,38.810,10.0
180,20.349,0.2488,0.3488,0.1628,0.2326,intermediate,0,49.419,30.0
181,23.667,0.2583,0.3056,0.1944,0.2778,crystalline,0,58.275,30.0
182,6.083,0.0750,0.1250,0.0000,0.1042,amorphous,0,37.248,10.0
183,14.781,0.2292,0.2708,0.1875,0.2292,intermediate,0,43.869,20.0
184,6.127,0.1000,0.1633,0.0000,0.1429,intermediate,0,42.791,10.0
185,17.623,0.0776,0.1316,0.0000,0.1053,amorphous,0,55.670,20.0
186,12.838,0.0955,0.1364,0.0000,0.1591,intermediate,0,50.071,20.0
187,13.763,0.2594,0.3208,0.2264,0.2264,crystalline,0,31.683,20.0
188,20.153,0.2796,0.3469,0.2245,0.2653,crystalline,0,35.956,30.0
189,15.745,0.1000,0.1538,0.0000,0.1538,intermediate,0,39.802,20.0
190,17.257,0.1236,0.2075,0.0000,0.1698,intermediate,0,37.271,20.0
191,8.258,0.0425,0.0566,0.0000,0.0755,amorphous,0,32.438,10.0
192,13.419,0.1240,0.2000,0.0000,0.1800,intermediate,0,35.690,20.0
193,20.361,0.1500,0.2400,0.0000,0.2200,intermediate,0,35.882,30.0
194,6.508,0.0955,0.1636,0.0000,0.1273,intermediate,0,28.758,10.0
195,19.919,0.2250,0.2750,0.1750,0.2250,intermediate,0,50.802,20.0
196,26.398,0.1068,0.1892,0.0000,0.1351,intermediate,0,42.764,30.0
197,5.175,0.0580,0.0893,0.0000,0.0893,amorphous,0,29.725,6.0
198,17.049,0.1602,0.2653,0.0000,0.2245,intermediate,0,43.674,20.0
199,28.318,0.2113,0.3548,0.0000,0.2903,intermediate,0,57.388,30.0
200,21.014,0.1489,0.2500,0.0000,0.2045,intermediate,0,39.582,30.0
201,6.530,0.1670,0.2000,0.1400,0.1600,intermediate,0,34.726,10.0
202,28.683,0.1967,0.3333,0.0000,0.2667,intermediate,0,45.907,30.0
203,28.737,0.2578,0.4688,0.0000,0.3125,crystalline,0,49.002,30.0
204,5.518,0.0441,0.0000,0.0588,0.0784,amorphous,0,27.580,6.0
205,21.000,0.2739,0.3261,0.1957,0.3043,crystalline,0,43.371,30.0
206,24.113,0.2000,0.3750,0.0000,0.2292,intermediate,0,45.898,30.0
207,15.954,0.1694,0.2041,0.1224,0.1837,intermediate,0,34.533,20.0
208,17.284,0.2531,0.3061,0.2245,0.2245,crystalline,0,32.896,20.0
209,24.760,0.2205,0.4103,0.0000,0.2564,intermediate,0,49.076,30.0
210,20.954,0.2437,0.3250,0.2000,0.2000,intermediate,0,58.517,30.0
211,28.428,0.2074,0.3704,0.0000,0.2593,intermediate,0,60.599,30.0
212,23.588,0.1908,0.3421,0.0000,0.2368,intermediate,0,51.502,30.0
213,30.178,0.1848,0.3043,0.0000,0.2609,intermediate,0,60.272,40.0
214,2.601,0.0424,0.0652,0.0000,0.0652,amorphous,0,35.958,6.0
215,27.780,0.2474,0.3077,0.1795,0.2564,intermediate,0,50.058,30.0
216,16.525,0.1255,0.2128,0.0000,0.1702,intermediate,0,33.857,20.0
217,2.313,0.0840,0.0851,0.0638,0.1064,amorphous,0,39.416,6.0
218,12.576,0.1319,0.2128,0.0000,0.1915,intermediate,0,29.567,20.0
219,26.893,0.3408,0.3684,0.2895,0.3684,crystalline,0,42.937,30.0
220,22.264,0.3085,0.3415,0.2683,0.3171,crystalline,0,58.770,30.0
221,8.831,0.0896,0.1667,0.0000,0.1042,amorphous,0,28.113,10.0
222,21.642,0.2500,0.2885,0.2115,0.2500,crystalline,0,36.556,30.0
223,12.256,0.1633,0.1224,0.2041,0.1633,intermediate,0,29.529,20.0
224,11.287,0.0951,0.1373,0.0000,0.1569,intermediate,0,37.064,20.0
225,9.362,0.1147,0.1765,0.0000,0.1765,intermediate,0,32.151,10.0
226,14.963,0.1962,0.2308,0.1538,0.2051,intermediate,0,48.919,20.0
227,23.410,0.1726,0.3095,0.0000,0.2143,intermediate,0,48.670,30.0
228,31.413,0.1650,0.3000,0.0000,0.2000,intermediate,0,58.921,40.0
229,26.561,0.2465,0.4651,0.0000,0.2791,intermediate,0,45.376,30.0
230,28.960,0.2111,0.3889,0.0000,0.2500,intermediate,0,47.341,30.0
231,6.455,0.0679,0.1132,0.0000,0.0943,amorphous,0,28.537,10.0
232,7.726,0.0406,0.0625,0.0000,0.0625,amorphous,0,30.493,10.0
233,18.044,0.1265,0.2041,0.0000,0.1837,intermediate,0,37.236,20.0
234,3.505,0.0617,0.0851,0.0000,0.1064,amorphous,0,27.974,6.0
235,24.179,0.2183,0.4146,0.0000,0.2439,intermediate,0,45.535,30.0
236,15.956,0.1531,0.2449,0.0000,0.2245,intermediate,0,46.000,20.0
237,16.706,0.1181,0.1915,0.0000,0.1702,intermediate,0,32.108,20.0
238,26.780,0.3069,0.4167,0.2222,0.2778,crystalline,0,42.533,30.0
239,27.625,0.1581,0.2581,0.0000,0.2258,intermediate,0,43.549,30.0
240,11.031,0.2027,0.2321,0.1786,0.1964,intermediate,0,31.312,20.0
241,31.668,0.2194,0.2222,0.1667,0.2778,intermediate,0,56.012,40.0
242,5.371,0.0787,0.1296,0.0000,0.1111,amorphous,0,26.981,6.0
243,20.068,0.1686,0.3023,0.0000,0.2093,intermediate,0,51.826,30.0
244,5.708,0.0500,0.0769,0.0000,0.0769,amorphous,0,27.986,6.0
245,3.279,0.1120,0.2000,0.0000,0.1400,intermediate,0,35.504,6.0
246,12.653,0.2000,0.3529,0.0000,0.2549,intermediate,0,31.073,20.0
247,27.962,0.1840,0.3200,0.0000,0.2400,intermediate,0,60.291,30.0
248,23.586,0.2814,0.3256,0.2791,0.2326,crystalline,0,38.488,30.0
249,27.727,0.2183,0.3667,0.0000,0.3000,intermediate,0,61.915,30.0
250,25.223,0.1395,0.2632,0.0000,0.1579,intermediate,0,53.866,30.0
251,31.443,0.2190,0.3810,0.0000,0.2857,intermediate,0,60.524,40.0
252,12.393,0.2500,0.2549,0.2745,0.2157,crystalline,0,33.003,20.0
253,18.688,0.1702,0.2885,0.0000,0.2308,intermediate,0,35.219,20.0
254,27.727,0.1182,0.1818,0.0000,0.1818,intermediate,0,43.118,30.0
255,28.714,0.2444,0.4444,0.0000,0.2963,intermediate,0,62.043,30.0
256,30.915,0.1368,0.2105,0.0000,0.2105,intermediate,0,58.792,40.0
257,26.499,0.3425,0.4500,0.2500,0.3250,crystalline,0,42.199,30.0
258,4.881,0.1065,0.1739,0.0000,0.1522,intermediate,0,42.367,6.0
259,25.981,0.2309,0.3824,0.0000,0.3235,intermediate,0,58.633,30.0
260,12.222,0.2013,0.2105,0.1842,0.2105,intermediate,0,45.980,20.0
261,29.297,0.1800,0.3000,0.0000,0.2500,intermediate,0,58.947,30.0
262,19.462,0.2354,0.2927,0.1707,0.2439,intermediate,0,56.681,20.0
263,17.221,0.2341,0.2955,0.1591,0.2500,intermediate,0,49.677,20.0
264,24.516,0.3413,0.4565,0.2391,0.3261,crystalline,0,39.272,30.0
265,31.380,0.2354,0.3333,0.1250,0.2500,intermediate,0,50.710,40.0
266,21.495,0.2696,0.3478,0.2174,0.2391,crystalline,0,35.817,30.0
267,5.894,0.0722,0.1111,0.0000,0.1111,amorphous,0,27.461,6.0
268,24.915,0.1344,0.2500,0.0000,0.1562,intermediate,0,55.145,30.0
269,2.957,0.0398,0.0612,0.0000,0.0612,amorphous,0,26.966,6.0
270,10.594,0.1370,0.2200,0.0000,0.2000,intermediate,0,31.703,20.0
271,9.050,0.0796,0.1224,0.0000,0.1224,intermediate,0,42.248,10.0
272,18.544,0.1815,0.2174,0.1522,0.1739,intermediate,0,39.703,20.0
273,20.975,0.1553,0.2979,0.0000,0.1702,intermediate,0,42.275,30.0
274,9.865,0.0846,0.1026,0.0513,0.1026,amorphous,0,47.903,10.0
275,16.950,0.1134,0.1220,0.0976,0.1220,intermediate,0,53.978,20.0
276,9.786,0.1804,0.1957,0.1522,0.1957,intermediate,0,45.466,10.0
277,26.322,0.2259,0.3793,0.0000,0.3103,intermediate,0,61.995,30.0
278,22.894,0.1412,0.2353,0.0000,0.1961,intermediate,0,37.364,30.0
279,30.885,0.2643,0.4286,0.0000,0.3810,crystalline,0,61.961,40.0
280,10.565,0.0707,0.1087,0.0000,0.1087,amorphous,0,39.591,20.0
281,20.870,0.1717,0.3043,0.0000,0.2174,intermediate,0,34.071,30.0
282,7.404,0.0929,0.1429,0.0000,0.1429,intermediate,0,26.120,10.0
283,28.171,0.2303,0.4242,0.0000,0.2727,intermediate,0,51.186,30.0
284,7.935,0.0780,0.0800,0.0400,0.1200,amorphous,0,33.514,10.0
285,26.738,0.1875,0.3214,0.0000,0.2500,intermediate,0,60.267,30.0
286,11.661,0.2735,0.3265,0.2449,0.2449,crystalline,0,34.420,20.0
287,31.252,0.1714,0.2857,0.0000,0.2381,intermediate,0,57.292,40.0
288,17.241,0.1118,0.1842,0.0000,0.1579,intermediate,0,55.446,20.0
289,23.674,0.2489,0.4444,0.0000,0.3111,intermediate,0,43.106,30.0
290,24.028,0.1792,0.3333,0.0000,0.2083,intermediate,0,41.506,30.0
291,28.628,0.2464,0.4286,0.0000,0.3214,intermediate,0,58.811,30.0
292,9.620,0.0796,0.1224,0.0000,0.1224,intermediate,0,34.214,10.0
293,13.752,0.1033,0.2000,0.0000,0.1111,amorphous,0,28.232,20.0
294,13.848,0.1385,0.2308,0.0000,0.1923,intermediate,0,43.966,20.0
295,12.744,0.2330,0.2857,0.1964,0.2143,intermediate,0,31.903,20.0
296,9.797,0.0867,0.1333,0.0000,0.1333,intermediate,0,42.662,10.0
297,4.642,0.0670,0.0800,0.0600,0.0600,amorphous,0,31.259,6.0
298,28.100,0.1786,0.3143,0.0000,0.2286,intermediate,0,43.059,30.0
299,24.831,0.2330,0.4468,0.0000,0.2553,intermediate,0,41.277,30.0
300,17.340,0.2163,0.2609,0.1522,0.2391,intermediate,0,46.613,20.0
301,10.453,0.1580,0.2800,0.0000,0.2000,intermediate,0,28.450,20.0
302,15.208,0.1011,0.1556,0.0000,0.1556,intermediate,0,40.635,20.0
303,9.993,0.1491,0.2456,0.0000,0.2105,intermediate,0,29.162,10.0
304,8.844,0.0802,0.1321,0.0000,0.1132,amorphous,0,29.036,10.0
305,10.437,0.1214,0.2245,0.0000,0.1429,intermediate,0,29.841,20.0
306,13.222,0.1612,0.2857,0.0000,0.2041,intermediate,0,30.663,20.0
307,7.371,0.1038,0.1509,0.0000,0.1698,intermediate,0,31.434,10.0
308,14.597,0.0793,0.1220,0.0000,0.1220,intermediate,0,52.393,20.0
309,21.074,0.2202,0.2619,0.1429,0.2619,intermediate,0,55.165,30.0
310,20.234,0.2298,0.2857,0.1667,0.2381,intermediate,0,44.538,30.0
311,3.434,0.0602,0.1020,0.0000,0.0816,amorphous,0,37.445,6.0
312,25.988,0.2306,0.3548,0.0000,0.3548,intermediate,0,61.589,30.0
313,13.992,0.1147,0.1765,0.0000,0.1765,intermediate,0,38.002,20.0
314,18.415,0.1311,0.2222,0.0000,0.1778,intermediate,0,34.797,20.0
315,23.791,0.1614,0.3143,0.0000,0.1714,intermediate,0,53.467,30.0
316,7.507,0.1284,0.2157,0.0000,0.1765,intermediate,0,35.689,10.0
317,16.097,0.2110,0.3800,0.0000,0.2600,intermediate,0,29.516,20.0
318,24.346,0.2444,0.2667,0.2222,0.2444,intermediate,0,37.168,30.0
319,7.311,0.0992,0.1525,0.0000,0.1525,intermediate,0,31.034,10.0
320,6.028,0.0959,0.1429,0.0612,0.0816,amorphous,0,39.220,6.0
321,29.429,0.1150,0.2000,0.0000,0.1500,intermediate,0,58.501,30.0
322,9.000,0.0576,0.0652,0.0435,0.0652,amorphous,0,30.170,10.0
323,28.690,0.2786,0.4286,0.0000,0.4286,crystalline,0,63.348,30.0
324,8.372,0.1276,0.2245,0.0000,0.1633,intermediate,0,39.295,10.0
325,5.600,0.0858,0.1321,0.0000,0.1321,intermediate,0,25.774,6.0
326,5.586,0.0433,0.0667,0.0000,0.0667,amorphous,0,38.783,6.0
327,19.751,0.1313,0.2250,0.0000,0.1750,intermediate,0,55.209,20.0
328,22.122,0.1576,0.2826,0.0000,0.1957,intermediate,0,39.452,30.0
329,15.273,0.2814,0.3333,0.2353,0.2745,crystalline,0,28.950,20.0
330,6.727,0.0531,0.0625,0.0000,0.1042,amorphous,0,35.593,10.0
331,17.568,0.1475,0.2500,0.0000,0.2000,intermediate,0,41.633,20.0
332,28.968,0.2867,0.5333,0.0000,0.3333,crystalline,0,48.859,30.0
333,6.298,0.0146,0.0000,0.0417,0.0000,amorphous,0,32.495,6.0
334,21.843,0.1806,0.3061,0.0000,0.2449,intermediate,0,37.167,30.0
335,18.657,0.1745,0.3061,0.0000,0.2245,intermediate,0,37.284,20.0
336,32.265,0.2705,0.5000,0.0000,0.3182,crystalline,0,51.092,40.0
337,26.880,0.2512,0.4524,0.0000,0.3095,crystalline,0,42.949,30.0
338,2.429,0.0296,0.0000,0.0370,0.0556,amorphous,0,26.977,6.0
339,15.055,0.0958,0.1667,0.0000,0.1250,intermediate,0,37.971,20.0
