ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
873,22.785,0.1343,0.1714,0.1143,0.1143,amorphous,0,24.166,0.0
874,15.195,0.2280,0.2927,0.1707,0.2195,intermediate,0,15.310,0.0
875,13.308,0.2960,0.4400,0.2000,0.2400,crystalline,0,0.772,0.0
876,13.065,0.2915,0.3617,0.2340,0.2766,crystalline,0,12.022,0.0
877,12.424,0.2826,0.3953,0.2326,0.2093,crystalline,0,-5.518,0.0
878,11.537,0.2853,0.3824,0.2059,0.2647,crystalline,0,2.151,0.0
879,10.390,0.4360,0.5349,0.3721,0.3953,crystalline,0,8.850,0.0
880,11.408,0.2463,0.3333,0.1481,0.2593,intermediate,0,3.365,0.0
881,26.231,0.1500,0.1852,0.1481,0.1111,intermediate,0,29.189,0.0
882,11.031,0.3733,0.4884,0.2791,0.3488,crystalline,0,-2.421,0.0
883,13.907,0.2766,0.3404,0.2128,0.2766,crystalline,0,8.477,0.0
884,19.074,0.3895,0.5263,0.3158,0.3158,crystalline,0,-4.551,0.0
885,12.951,0.2781,0.3333,0.2292,0.2708,crystalline,0,9.525,0.0
886,13.752,0.2741,0.3704,0.2222,0.2222,crystalline,0,5.291,0.0
887,7.536,0.3024,0.3659,0.2683,0.2683,crystalline,0,-4.220,0.0
888,10.894,0.3278,0.4222,0.2667,0.2889,crystalline,0,-2.496,0.0
889,27.311,0.2048,0.1429,0.2381,0.2381,intermediate,0,28.591,0.0
890,13.230,0.2413,0.3043,0.2174,0.1957,intermediate,0,3.406,0.0
891,19.116,0.1655,0.2143,0.0952,0.1905,intermediate,0,18.406,0.0
892,13.984,0.2310,0.2619,0.2143,0.2143,intermediate,0,6.023,0.0
893,15.947,0.0368,0.0000,0.1053,0.0000,amorphous,0,16.916,0.0
894,9.394,0.3420,0.4318,0.2727,0.3182,crystalline,0,1.946,0.0
895,14.821,0.2733,0.3023,0.2791,0.2326,crystalline,0,3.445,0.0
896,21.266,0.1580,0.1818,0.1136,0.1818,intermediate,0,16.428,0.0
897,15.658,0.3581,0.4516,0.3226,0.2903,crystalline,0,0.152,0.0
898,12.807,0.3175,0.3750,0.2750,0.3000,crystalline,0,1.475,0.0
899,22.744,0.1031,0.0938,0.0938,0.1250,amorphous,0,21.926,0.0
900,11.558,0.3500,0.4667,0.2667,0.3111,crystalline,0,-5.014,0.0
901,15.625,0.3191,0.4255,0.2128,0.3191,crystalline,0,11.268,0.0
902,5.092,0.2651,0.3721,0.1860,0.2326,crystalline,0,1.256,0.0
903,15.503,0.3544,0.4706,0.2647,0.3235,crystalline,0,-5.132,0.0
904,10.863,0.3186,0.4186,0.2326,0.3023,crystalline,0,-4.856,0.0
905,5.312,0.3280,0.4390,0.2683,0.2683,crystalline,0,0.115,0.0
906,13.334,0.2898,0.3864,0.2273,0.2500,crystalline,0,-6.504,0.0
907,15.273,0.2840,0.3617,0.2128,0.2766,crystalline,0,12.843,0.0
908,5.990,0.3278,0.4222,0.2667,0.2889,crystalline,0,2.443,0.0
909,14.923,0.3427,0.4390,0.2683,0.3171,crystalline,0,-6.931,0.0
910,19.198,0.4021,0.5000,0.2917,0.4167,crystalline,0,-2.131,0.0
911,13.285,0.3333,0.4524,0.2143,0.3333,crystalline,0,-2.111,0.0
912,12.409,0.2511,0.3182,0.2045,0.2273,crystalline,0,-3.097,0.0
913,12.751,0.2258,0.2903,0.1613,0.2258,intermediate,0,4.896,0.0
914,18.659,0.3625,0.5000,0.2500,0.3333,crystalline,0,-4.862,0.0
915,22.741,0.1672,0.2188,0.1250,0.1562,intermediate,0,19.657,0.0
916,16.666,0.2791,0.3488,0.2093,0.2791,crystalline,0,-4.968,0.0
917,23.488,0.1045,0.0909,0.0909,0.1364,amorphous,0,23.532,0.0
918,19.148,0.4333,0.5926,0.2963,0.4074,crystalline,0,-5.733,0.0
