ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
229,5.855,0.0941,0.1176,0.0000,0.1765,amorphous,0,6.563,6.0
230,8.212,0.1150,0.1000,0.1000,0.1500,amorphous,0,12.510,10.0
231,5.188,0.0750,0.1364,0.0000,0.0909,amorphous,0,10.934,6.0
232,5.551,0.3500,0.4762,0.2381,0.3333,crystalline,0,8.556,6.0
233,8.990,0.1179,0.1429,0.0714,0.1429,intermediate,0,22.225,10.0
234,7.213,0.2062,0.3750,0.0000,0.2500,intermediate,0,7.224,10.0
235,8.528,0.1643,0.2857,0.0000,0.2143,intermediate,0,29.454,10.0
236,6.201,0.1224,0.1724,0.0000,0.2069,intermediate,0,21.531,10.0
237,6.142,0.1500,0.2143,0.0000,0.2500,intermediate,0,20.738,10.0
238,8.469,0.1143,0.1429,0.0000,0.2143,intermediate,0,9.346,10.0
239,7.553,0.1182,0.0909,0.0909,0.1818,amorphous,0,7.759,10.0
240,6.361,0.0780,0.1200,0.0000,0.1200,intermediate,0,9.924,10.0
241,7.983,0.0750,0.1154,0.0000,0.1154,amorphous,0,17.621,10.0
242,7.936,0.1975,0.3500,0.0000,0.2500,intermediate,0,24.551,10.0
243,7.017,0.1071,0.1429,0.0000,0.1905,intermediate,0,11.306,10.0
244,5.871,0.0591,0.0909,0.0000,0.0909,amorphous,0,12.404,6.0
245,9.427,0.1000,0.1538,0.0000,0.1538,intermediate,0,15.800,10.0
246,6.255,0.2125,0.3500,0.0000,0.3000,intermediate,0,6.778,10.0
247,4.707,0.0885,0.1538,0.0000,0.1154,amorphous,0,9.480,6.0
248,8.971,0.1143,0.1429,0.0000,0.2143,intermediate,0,17.285,10.0
249,7.367,0.2400,0.4000,0.0000,0.3333,intermediate,0,7.768,10.0
250,8.221,0.0825,0.1500,0.0000,0.1000,amorphous,0,13.173,10.0
251,4.795,0.1792,0.3333,0.0000,0.2083,intermediate,0,6.020,6.0
252,9.830,0.0950,0.1000,0.0000,0.2000,amorphous,0,22.975,10.0
253,8.369,0.2079,0.3684,0.0000,0.2632,intermediate,0,25.611,10.0
254,8.143,0.0848,0.1304,0.0000,0.1304,intermediate,0,7.821,10.0
255,9.569,0.0867,0.1333,0.0000,0.1333,intermediate,0,8.771,10.0
256,8.428,0.1026,0.1579,0.0000,0.1579,intermediate,0,22.482,10.0
257,3.496,0.2825,0.4000,0.1500,0.3000,crystalline,0,4.358,6.0
258,8.817,0.0368,0.1053,0.0000,0.0000,amorphous,0,10.067,10.0
259,4.892,0.3133,0.4667,0.2000,0.2667,crystalline,0,3.781,6.0
260,6.155,0.2600,0.4000,0.0000,0.4000,crystalline,0,5.218,10.0
261,6.313,0.2857,0.4286,0.1429,0.2857,crystalline,0,4.877,10.0
262,10.131,0.2031,0.3125,0.0000,0.3125,intermediate,0,20.785,20.0
263,9.002,0.1375,0.1667,0.0833,0.1667,intermediate,0,9.662,10.0
264,8.734,0.0467,0.1333,0.0000,0.0000,amorphous,0,8.634,10.0
265,2.345,0.1354,0.2083,0.0000,0.2083,intermediate,0,4.614,6.0
266,9.676,0.1095,0.1905,0.0000,0.1429,intermediate,0,17.559,10.0
267,9.963,0.0971,0.1176,0.0588,0.1176,amorphous,0,13.900,10.0
268,5.806,0.1026,0.1579,0.0000,0.1579,intermediate,0,3.683,6.0
