ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
136,5.818,0.0000,0.0000,0.0000,0.0000,amorphous,0,24.983,22.0
137,8.525,0.0000,0.0000,0.0000,0.0000,intermediate,0,-23.980,22.0
138,5.749,0.0350,0.0000,0.1000,0.0000,amorphous,0,35.612,22.0
139,6.435,0.0233,0.0000,0.0667,0.0000,amorphous,0,-25.747,22.0
140,8.723,0.0000,0.0000,0.0000,0.0000,intermediate,0,33.490,22.0
141,4.493,0.0318,0.0000,0.0909,0.0000,amorphous,0,-26.057,22.0
142,4.282,0.0000,0.0000,0.0000,0.0000,amorphous,0,-0.080,22.0
143,3.555,0.0175,0.0000,0.0500,0.0000,amorphous,0,-20.056,22.0
144,10.158,0.0000,0.0000,0.0000,0.0000,intermediate,0,28.493,22.0
145,7.161,0.0000,0.0000,0.0000,0.0000,amorphous,0,-29.574,22.0
146,4.580,0.0233,0.0000,0.0667,0.0000,amorphous,0,5.014,22.0
147,6.273,0.0350,0.0000,0.1000,0.0000,amorphous,0,32.394,22.0
148,6.938,0.0000,0.0000,0.0000,0.0000,amorphous,0,39.453,22.0
149,2.818,0.0219,0.0000,0.0625,0.0000,amorphous,0,27.716,22.0
150,4.684,0.0233,0.0000,0.0667,0.0000,amorphous,0,28.398,22.0
151,4.211,0.0233,0.0000,0.0667,0.0000,amorphous,0,28.710,22.0
152,7.326,0.0000,0.0000,0.0000,0.0000,amorphous,0,-28.294,22.0
153,6.522,0.0000,0.0000,0.0000,0.0000,amorphous,0,27.787,22.0
154,10.212,0.0000,0.0000,0.0000,0.0000,intermediate,0,47.457,22.0
155,6.453,0.0437,0.1250,0.0000,0.0000,amorphous,0,-25.450,22.0
156,5.149,0.0250,0.0000,0.0714,0.0000,amorphous,0,-6.387,22.0
157,8.098,0.0233,0.0000,0.0667,0.0000,intermediate,0,-27.687,22.0
158,2.518,0.0233,0.0000,0.0667,0.0000,amorphous,0,23.625,22.0
159,9.896,0.0318,0.0000,0.0909,0.0000,intermediate,0,32.037,22.0
160,5.542,0.0206,0.0000,0.0588,0.0000,amorphous,0,-21.367,22.0
161,10.042,0.0000,0.0000,0.0000,0.0000,amorphous,0,39.452,24.0
162,8.692,0.0233,0.0000,0.0667,0.0000,amorphous,0,10.613,24.0
163,9.879,0.0437,0.1250,0.0000,0.0000,amorphous,0,44.860,24.0
164,3.967,0.0184,0.0000,0.0526,0.0000,amorphous,0,5.504,24.0
165,10.138,0.0000,0.0000,0.0000,0.0000,amorphous,0,-18.044,24.0
166,9.599,0.0437,0.0000,0.1250,0.0000,amorphous,0,-28.578,24.0
167,9.814,0.0269,0.0000,0.0769,0.0000,amorphous,0,-29.848,24.0
168,13.191,0.0000,0.0000,0.0000,0.0000,amorphous,0,35.712,24.0
169,8.940,0.0350,0.0000,0.1000,0.0000,amorphous,0,33.603,24.0
170,5.938,0.0269,0.0000,0.0769,0.0000,amorphous,0,-23.628,24.0
171,9.716,0.0000,0.0000,0.0000,0.0000,amorphous,0,-4.105,24.0
172,10.606,0.0000,0.0000,0.0000,0.0000,amorphous,0,8.893,24.0
173,7.703,0.0318,0.0000,0.0909,0.0000,amorphous,0,-2.603,24.0
174,9.381,0.0219,0.0000,0.0625,0.0000,amorphous,0,33.980,24.0
175,6.859,0.0206,0.0000,0.0588,0.0000,amorphous,0,-27.016,24.0
176,6.874,0.0000,0.0000,0.0000,0.0000,amorphous,0,9.999,24.0
177,8.626,0.0000,0.0000,0.0000,0.0000,amorphous,0,-17.656,24.0
178,10.864,0.0000,0.0000,0.0000,0.0000,amorphous,0,26.801,24.0
179,8.733,0.0000,0.0000,0.0000,0.0000,amorphous,0,-34.052,24.0
180,5.192,0.0292,0.0000,0.0833,0.0000,amorphous,0,-13.646,24.0
181,7.533,0.0000,0.0000,0.0000,0.0000,amorphous,0,-20.660,24.0
182,4.329,0.0350,0.0000,0.1000,0.0000,amorphous,0,28.336,24.0
183,10.599,0.0000,0.0000,0.0000,0.0000,amorphous,0,-15.793,24.0
184,9.189,0.0000,0.0000,0.0000,0.0000,amorphous,0,-20.187,24.0
185,8.012,0.0292,0.0000,0.0833,0.0000,amorphous,0,5.913,24.0
186,7.107,0.0318,0.0000,0.0909,0.0000,amorphous,0,-11.640,24.0
187,12.444,0.0000,0.0000,0.0000,0.0000,amorphous,0,25.356,24.0
188,9.075,0.0292,0.0000,0.0833,0.0000,amorphous,0,-2.960,24.0
189,15.485,0.0000,0.0000,0.0000,0.0000,amorphous,0,52.647,24.0
190,2.821,0.0206,0.0000,0.0588,0.0000,amorphous,0,25.688,24.0
191,7.742,0.0389,0.0000,0.1111,0.0000,amorphous,0,9.923,24.0
192,11.353,0.0000,0.0000,0.0000,0.0000,amorphous,0,14.697,24.0
193,7.813,0.0000,0.0000,0.0000,0.0000,amorphous,0,-3.176,24.0
194,8.900,0.0000,0.0000,0.0000,0.0000,amorphous,0,-30.387,24.0
195,6.905,0.0000,0.0000,0.0000,0.0000,amorphous,0,24.882,24.0
196,9.856,0.0437,0.0000,0.1250,0.0000,amorphous,0,10.896,24.0
197,16.068,0.0000,0.0000,0.0000,0.0000,intermediate,0,-28.687,24.0
198,11.945,0.0000,0.0000,0.0000,0.0000,amorphous,0,-5.063,24.0
199,11.677,0.0000,0.0000,0.0000,0.0000,amorphous,0,-7.922,24.0
200,14.581,0.0000,0.0000,0.0000,0.0000,amorphous,0,-20.943,24.0
201,5.927,0.0437,0.0000,0.1250,0.0000,amorphous,0,-29.787,24.0
202,13.078,0.0000,0.0000,0.0000,0.0000,amorphous,0,-19.842,24.0
