ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
204,31.938,0.1500,0.2308,0.0000,0.2308,intermediate,0,56.390,40.0
205,15.970,0.2321,0.2857,0.2143,0.1905,intermediate,0,25.844,20.0
206,4.299,0.1193,0.2045,0.0000,0.1591,intermediate,0,21.729,6.0
207,29.694,0.1615,0.3077,0.0000,0.1795,intermediate,0,40.393,30.0
208,18.161,0.1000,0.2857,0.0000,0.0000,amorphous,0,43.994,20.0
209,11.853,0.1844,0.3556,0.0000,0.2000,intermediate,0,34.630,20.0
210,27.419,0.1283,0.2174,0.0000,0.1739,intermediate,0,54.863,30.0
211,3.950,0.1280,0.2195,0.0000,0.1707,intermediate,0,20.091,6.0
212,2.561,0.0716,0.2045,0.0000,0.0000,amorphous,0,22.644,6.0
213,18.823,0.2667,0.3111,0.2222,0.2667,crystalline,0,27.122,20.0
214,16.061,0.2328,0.3103,0.2069,0.1724,intermediate,0,42.908,20.0
215,9.169,0.1789,0.2889,0.2222,0.0000,intermediate,0,24.101,10.0
216,9.013,0.1898,0.2727,0.1136,0.1818,intermediate,0,33.862,10.0
217,24.278,0.0795,0.2273,0.0000,0.0000,amorphous,0,33.056,30.0
218,6.379,0.2337,0.3478,0.1522,0.1957,intermediate,0,26.452,10.0
219,12.241,0.1500,0.2308,0.0000,0.2308,intermediate,0,25.624,20.0
220,19.306,0.1800,0.2667,0.1333,0.1333,intermediate,0,28.056,20.0
221,32.661,0.1500,0.2273,0.0455,0.1818,intermediate,0,51.319,40.0
222,3.545,0.0718,0.2051,0.0000,0.0000,amorphous,0,28.379,6.0
223,31.599,0.1179,0.2143,0.0000,0.1429,intermediate,0,45.574,40.0
224,32.154,0.1861,0.2222,0.1667,0.1667,intermediate,0,57.194,40.0
225,23.855,0.0778,0.2222,0.0000,0.0000,amorphous,0,46.746,30.0
226,17.968,0.2780,0.4390,0.1463,0.2439,crystalline,0,37.106,20.0
227,33.360,0.1393,0.2143,0.0000,0.2143,intermediate,0,55.574,40.0
228,18.509,0.2756,0.3333,0.2444,0.2444,crystalline,0,26.122,20.0
229,30.046,0.1484,0.2581,0.0000,0.1935,intermediate,0,48.532,30.0
230,27.569,0.1513,0.2564,0.0000,0.2051,intermediate,0,51.543,30.0
231,32.406,0.2120,0.2800,0.1200,0.2400,intermediate,0,52.893,40.0
232,18.812,0.1733,0.2558,0.0000,0.2791,intermediate,0,42.947,20.0
233,29.305,0.2212,0.2727,0.1515,0.2424,intermediate,0,45.849,30.0
234,7.293,0.1709,0.1860,0.1628,0.1628,intermediate,0,23.009,10.0
235,15.270,0.2533,0.3111,0.2222,0.2222,crystalline,0,23.250,20.0
236,17.449,0.2678,0.3556,0.2000,0.2444,crystalline,0,25.951,20.0
237,26.346,0.1400,0.2500,0.0000,0.1750,intermediate,0,46.263,30.0
238,22.454,0.2830,0.3404,0.2128,0.2979,crystalline,0,30.330,30.0
239,3.857,0.1567,0.1667,0.1667,0.1333,intermediate,0,29.673,6.0
240,26.181,0.2337,0.3023,0.1860,0.2093,intermediate,0,40.495,30.0
241,30.958,0.1544,0.2941,0.1471,0.0000,intermediate,0,40.293,40.0
242,24.822,0.1952,0.3333,0.0000,0.2619,intermediate,0,36.113,30.0
243,8.008,0.1875,0.2188,0.1562,0.1875,intermediate,0,33.784,10.0
244,13.111,0.1811,0.2889,0.0000,0.2667,intermediate,0,22.374,20.0
245,7.051,0.1256,0.2444,0.0000,0.1333,intermediate,0,19.858,10.0
246,22.842,0.2489,0.3556,0.2222,0.1556,intermediate,0,39.084,30.0
247,14.319,0.2402,0.3043,0.1957,0.2174,intermediate,0,23.434,20.0
248,9.731,0.2033,0.2174,0.1957,0.1957,intermediate,0,23.321,10.0
249,29.623,0.1385,0.2308,0.0000,0.1923,intermediate,0,55.651,30.0
250,16.324,0.2094,0.2500,0.1875,0.1875,intermediate,0,25.295,20.0
251,10.640,0.2372,0.2766,0.2553,0.1702,intermediate,0,27.867,20.0
252,20.850,0.2721,0.3953,0.1628,0.2558,crystalline,0,27.416,30.0
253,22.185,0.2321,0.3333,0.1667,0.1905,intermediate,0,41.599,30.0
254,21.364,0.2420,0.3182,0.1591,0.2500,intermediate,0,41.067,30.0
255,13.141,0.2181,0.4043,0.0000,0.2553,intermediate,0,32.719,20.0
256,24.200,0.2087,0.3913,0.0000,0.2391,intermediate,0,31.106,30.0
257,29.191,0.1361,0.2222,0.0000,0.1944,intermediate,0,48.873,30.0
258,17.133,0.1756,0.3111,0.0000,0.2222,intermediate,0,34.255,20.0
259,30.448,0.1433,0.2667,0.0000,0.1667,intermediate,0,44.218,40.0
260,10.220,0.2338,0.2500,0.2250,0.2250,intermediate,0,21.328,20.0
261,21.370,0.2044,0.3556,0.0000,0.2667,intermediate,0,43.805,30.0
262,30.978,0.1433,0.2667,0.0000,0.1667,intermediate,0,39.398,40.0
263,30.369,0.1533,0.2667,0.0000,0.2000,intermediate,0,54.656,40.0
264,23.452,0.2531,0.3265,0.2041,0.2245,crystalline,0,31.013,30.0
265,10.255,0.1105,0.1579,0.0000,0.1842,intermediate,0,21.565,20.0
266,20.877,0.2689,0.3333,0.2444,0.2222,crystalline,0,39.491,30.0
267,6.395,0.1225,0.2000,0.0000,0.1750,intermediate,0,22.789,10.0
268,29.833,0.1453,0.2812,0.0000,0.1562,intermediate,0,40.121,30.0
269,13.940,0.1682,0.3636,0.0000,0.1364,intermediate,0,33.290,20.0
270,26.015,0.2675,0.3250,0.2250,0.2500,crystalline,0,42.062,30.0
271,7.794,0.2612,0.3750,0.2000,0.2000,crystalline,0,27.382,10.0
272,20.893,0.2578,0.3333,0.1556,0.2889,crystalline,0,32.174,30.0
273,5.103,0.1000,0.1739,0.0000,0.1304,intermediate,0,19.484,6.0
274,24.034,0.2739,0.3864,0.1818,0.2500,crystalline,0,30.061,30.0
275,5.553,0.1681,0.1944,0.1667,0.1389,intermediate,0,24.286,6.0
276,8.827,0.2337,0.3256,0.1628,0.2093,intermediate,0,24.960,10.0
277,15.198,0.1714,0.2857,0.0000,0.2381,intermediate,0,27.199,20.0
278,19.754,0.1953,0.2791,0.0000,0.3256,intermediate,0,33.553,20.0
279,15.541,0.2521,0.2917,0.2500,0.2083,crystalline,0,22.235,20.0
280,26.381,0.2618,0.3158,0.1842,0.2895,crystalline,0,44.397,30.0
281,19.385,0.2190,0.3810,0.0000,0.2857,intermediate,0,26.901,20.0
282,10.292,0.2851,0.3830,0.2128,0.2553,crystalline,0,28.955,20.0
283,14.484,0.1935,0.2903,0.0968,0.1935,intermediate,0,40.240,20.0
284,29.591,0.2188,0.2812,0.1562,0.2188,intermediate,0,44.399,30.0
285,9.977,0.1548,0.2381,0.0000,0.2381,intermediate,0,19.442,20.0
286,2.836,0.1135,0.1622,0.0000,0.1892,intermediate,0,24.252,6.0
287,28.884,0.1316,0.2632,0.0000,0.1316,intermediate,0,50.157,30.0
288,25.892,0.1424,0.1515,0.1515,0.1212,intermediate,0,52.037,30.0
289,26.745,0.1580,0.2955,0.0000,0.1818,intermediate,0,47.551,30.0
290,17.987,0.2685,0.3261,0.2174,0.2609,crystalline,0,36.639,20.0
291,13.607,0.2533,0.3333,0.2000,0.2222,crystalline,0,31.128,20.0
292,22.877,0.1822,0.3111,0.0000,0.2444,intermediate,0,36.525,30.0
293,5.822,0.2061,0.2857,0.1633,0.1633,intermediate,0,22.851,6.0
294,21.099,0.1698,0.3256,0.0000,0.1860,intermediate,0,26.479,30.0
295,12.026,0.1535,0.2791,0.0000,0.1860,intermediate,0,25.836,20.0
296,19.021,0.2170,0.3864,0.0000,0.2727,intermediate,0,38.095,20.0
297,11.581,0.1300,0.2000,0.0000,0.2000,intermediate,0,22.827,20.0
298,16.652,0.2678,0.3333,0.2222,0.2444,crystalline,0,40.050,20.0
299,22.968,0.2188,0.3750,0.0000,0.2917,intermediate,0,29.756,30.0
300,2.316,0.1337,0.1957,0.0000,0.2174,intermediate,0,17.061,6.0
301,35.222,0.1875,0.2500,0.1250,0.1875,intermediate,0,48.621,40.0
302,14.498,0.2175,0.3000,0.1500,0.2000,intermediate,0,39.116,20.0
303,17.462,0.1859,0.3333,0.0000,0.2308,intermediate,0,23.699,20.0
304,33.588,0.1259,0.2414,0.0000,0.1379,intermediate,0,43.217,40.0
305,6.951,0.0812,0.1250,0.0000,0.1250,intermediate,0,18.770,10.0
306,12.285,0.2467,0.2609,0.2391,0.2391,intermediate,0,24.392,20.0
307,6.931,0.1370,0.2391,0.1522,0.0000,intermediate,0,20.297,10.0
308,16.641,0.2159,0.3636,0.0000,0.2955,intermediate,0,34.357,20.0
309,14.146,0.2125,0.2500,0.1818,0.2045,intermediate,0,21.982,20.0
310,24.474,0.2080,0.3409,0.0000,0.2955,intermediate,0,35.156,30.0
311,9.011,0.1269,0.2308,0.0000,0.1538,intermediate,0,34.125,10.0
312,28.597,0.1865,0.3243,0.0000,0.2432,intermediate,0,38.861,30.0
313,32.668,0.1625,0.2500,0.0000,0.2500,intermediate,0,58.650,40.0
